context,question,answer,source,type
"3. Bộ Giao thông vận tải thực hiện quản lý nhà nước về đào tạo, sát hạch, cấp giấy phép lái xe; chất lượng an toàn kỹ thuật và bảo vệ môi trường của xe cơ giới, xe máy chuyên dùng, phụ tùng xe cơ giới và nhiệm vụ quản lý khác theo quy định của Luật này; ban hành quy chuẩn kỹ thuật quốc gia về thiết bị an toàn cho trẻ em quy định tại khoản 3",Ai chịu trách nhiệm quản lý nhà nước về đào tạo lái xe?,"Bộ Giao thông vận tải chịu trách nhiệm quản lý nhà nước về đào tạo, sát hạch, cấp giấy phép lái xe.",luat trật tự,direct
"3. Bộ Giao thông vận tải thực hiện quản lý nhà nước về đào tạo, sát hạch, cấp giấy phép lái xe; chất lượng an toàn kỹ thuật và bảo vệ môi trường của xe cơ giới, xe máy chuyên dùng, phụ tùng xe cơ giới và nhiệm vụ quản lý khác theo quy định của Luật này; ban hành quy chuẩn kỹ thuật quốc gia về thiết bị an toàn cho trẻ em quy định tại khoản 3",Quy trình quản lý nhà nước về giao thông vận tải gồm những bước nào và ai là cơ quan chính thực hiện quản lý?,"Quy trình quản lý nhà nước về giao thông vận tải không được đề cập rõ ràng trong đoạn văn. Bộ Giao thông vận tải là cơ quan chính thực hiện quản lý nhà nước về đào tạo, sát hạch, cấp giấy phép lái xe và các nhiệm vụ khác.",luat trật tự,synthesis
"3. Ngoài việc bị áp dụng hình thức xử phạt, người điều khiển phương tiện thực hiện hành vi quy định tại khoản 2 Điều này bị trừ điểm giấy phép lái xe 02 điểm.
CÁC VI PHẠM KHÁC LIÊN QUAN ĐẾN TRẬT TỰ, AN TOÀN
GIAO THÔNG TRONG LĨNH VỰC GIAO THÔNG ĐƯỜNG BỘ",Người điều khiển phương tiện bị phạt bao nhiêu điểm nếu vi phạm?,Người điều khiển phương tiện thực hiện hành vi quy định tại khoản 2 bị trừ điểm giấy phép lái xe 02 điểm.,NĐ 168/2024/NĐ-CP,direct
"3. Phạt tiền từ 250.000 đồng đến 350.000 đồng đối với cá nhân, từ 500.000 đồng đến 700.000 đồng đối với tổ chức để vật che khuất biển báo hiệu đường bộ, đèn tín hiệu giao thông.
4. Phạt tiền từ 350.000 đồng đến 400.000 đồng đối với người được chở trên xe ô tô không thắt dây đai an toàn (tại vị trí có trang bị dây đai an toàn) khi xe đang chạy.",Mức phạt cho hành vi che khuất biển báo hiệu đường bộ là bao nhiêu?,"Mức phạt cho hành vi che khuất biển báo hiệu đường bộ là từ 250.000 đồng đến 350.000 đồng đối với cá nhân, từ 500.000 đồng đến 700.000 đồng đối với tổ chức.",NĐ 168/2024/NĐ-CP,direct
"3. Phạt tiền từ 250.000 đồng đến 350.000 đồng đối với cá nhân, từ 500.000 đồng đến 700.000 đồng đối với tổ chức để vật che khuất biển báo hiệu đường bộ, đèn tín hiệu giao thông.
4. Phạt tiền từ 350.000 đồng đến 400.000 đồng đối với người được chở trên xe ô tô không thắt dây đai an toàn (tại vị trí có trang bị dây đai an toàn) khi xe đang chạy.",Nếu tôi không thắt dây đai an toàn trên xe ô tô thì sẽ bị phạt như thế nào?,"Nếu bạn không thắt dây đai an toàn trên xe ô tô khi xe đang chạy, bạn sẽ bị phạt tiền từ 350.000 đồng đến 400.000 đồng.",NĐ 168/2024/NĐ-CP,condition
"3. Phạt tiền từ 250.000 đồng đến 350.000 đồng đối với cá nhân, từ 500.000 đồng đến 700.000 đồng đối với tổ chức để vật che khuất biển báo hiệu đường bộ, đèn tín hiệu giao thông.
4. Phạt tiền từ 350.000 đồng đến 400.000 đồng đối với người được chở trên xe ô tô không thắt dây đai an toàn (tại vị trí có trang bị dây đai an toàn) khi xe đang chạy.",Có những hành vi vi phạm giao thông nào bị phạt tiền và quy trình xử phạt được thực hiện ra sao?,"Hành vi vi phạm bị phạt tiền bao gồm để vật che khuất biển báo hiệu đường bộ, đèn tín hiệu giao thông và người được chở trên xe ô tô không thắt dây đai an toàn khi xe đang chạy.",NĐ 168/2024/NĐ-CP,synthesis
"2. Chánh Thanh tra Sở Giao thông vận tải có quyền:
a) Phạt cảnh cáo;
b) Phạt tiền đến 37.500.000 đồng;
c) Tước quyền sử dụng giấy phép, chứng chỉ hành nghề có thời hạn hoặc đình chỉ hoạt động có thời hạn;
d) Tịch thu tang vật, phương tiện được sử dụng để vi phạm hành chính có giá trị không vượt quá 75.000.000 đồng;
đ) Áp dụng các biện pháp khắc phục hậu quả quy định tại khoản 3",Mức phạt tiền tối đa mà Chánh Thanh tra Sở Giao thông vận tải có thể áp dụng là bao nhiêu?,Mức phạt tiền tối đa mà Chánh Thanh tra Sở Giao thông vận tải có thể áp dụng là 37.500.000 đồng.,NĐ 168/2024/NĐ-CP,direct
"2. Chánh Thanh tra Sở Giao thông vận tải có quyền:
a) Phạt cảnh cáo;
b) Phạt tiền đến 37.500.000 đồng;
c) Tước quyền sử dụng giấy phép, chứng chỉ hành nghề có thời hạn hoặc đình chỉ hoạt động có thời hạn;
d) Tịch thu tang vật, phương tiện được sử dụng để vi phạm hành chính có giá trị không vượt quá 75.000.000 đồng;
đ) Áp dụng các biện pháp khắc phục hậu quả quy định tại khoản 3","Nếu một người vi phạm hành chính trong lĩnh vực giao thông vận tải, thì Chánh Thanh tra Sở Giao thông vận tải có thể áp dụng hình thức phạt nào?","Chánh Thanh tra Sở Giao thông vận tải có thể áp dụng hình thức phạt cảnh cáo, phạt tiền, tước quyền sử dụng giấy phép, chứng chỉ hành nghề, đình chỉ hoạt động, tịch thu tang vật, phương tiện và áp dụng biện pháp khắc phục hậu quả.",NĐ 168/2024/NĐ-CP,condition
"2. Chánh Thanh tra Sở Giao thông vận tải có quyền:
a) Phạt cảnh cáo;
b) Phạt tiền đến 37.500.000 đồng;
c) Tước quyền sử dụng giấy phép, chứng chỉ hành nghề có thời hạn hoặc đình chỉ hoạt động có thời hạn;
d) Tịch thu tang vật, phương tiện được sử dụng để vi phạm hành chính có giá trị không vượt quá 75.000.000 đồng;
đ) Áp dụng các biện pháp khắc phục hậu quả quy định tại khoản 3",Chánh Thanh tra Sở Giao thông vận tải có những quyền hạn gì trong việc xử lý vi phạm hành chính và áp dụng biện pháp khắc phục hậu quả?,"Chánh Thanh tra Sở Giao thông vận tải có quyền phạt cảnh cáo, phạt tiền, tước quyền sử dụng giấy phép, chứng chỉ hành nghề, đình chỉ hoạt động, tịch thu tang vật, phương tiện và áp dụng biện pháp khắc phục hậu quả.",NĐ 168/2024/NĐ-CP,synthesis
"2. Phạt tiền từ 400.000 đồng đến 600.000 đồng trên mỗi người vượt quá quy định được phép chở của phương tiện nhưng tổng mức phạt tiền tối đa không vượt quá 75.000.000 đồng đối với người điều khiển xe ô tô chở hành khách, ô tô chở người (trừ xe buýt) thực hiện hành vi vi phạm chở quá số người quy định được phép chở của phương tiện, trừ các hành vi vi phạm quy định tại khoản 4 Điều này.",Mức phạt cho việc chở quá số người quy định được phép chở của ô tô là bao nhiêu?,"Mức phạt cho việc chở quá số người quy định được phép chở của ô tô là từ 400.000 đồng đến 600.000 đồng trên mỗi người vượt quá quy định, với tổng mức phạt tiền tối đa không vượt quá 75.000.000 đồng.",NĐ 168/2024/NĐ-CP,direct
"2. Phạt tiền từ 400.000 đồng đến 600.000 đồng trên mỗi người vượt quá quy định được phép chở của phương tiện nhưng tổng mức phạt tiền tối đa không vượt quá 75.000.000 đồng đối với người điều khiển xe ô tô chở hành khách, ô tô chở người (trừ xe buýt) thực hiện hành vi vi phạm chở quá số người quy định được phép chở của phương tiện, trừ các hành vi vi phạm quy định tại khoản 4 Điều này.",Nếu tôi chở 5 người trên ô tô 4 chỗ thì tôi sẽ bị phạt bao nhiêu?,"Nếu bạn chở 5 người trên ô tô 4 chỗ, bạn sẽ bị phạt từ 400.000 đồng đến 600.000 đồng trên mỗi người vượt quá quy định, tức là 1 người vượt quá. Như vậy, mức phạt sẽ là từ 400.000 đồng đến 600.000 đồng.",NĐ 168/2024/NĐ-CP,condition
"2. Phạt tiền từ 400.000 đồng đến 600.000 đồng trên mỗi người vượt quá quy định được phép chở của phương tiện nhưng tổng mức phạt tiền tối đa không vượt quá 75.000.000 đồng đối với người điều khiển xe ô tô chở hành khách, ô tô chở người (trừ xe buýt) thực hiện hành vi vi phạm chở quá số người quy định được phép chở của phương tiện, trừ các hành vi vi phạm quy định tại khoản 4 Điều này.","Có những quy định gì về việc chở hành khách trên ô tô, mức phạt ra sao và ai sẽ chịu trách nhiệm khi vi phạm?","Người điều khiển xe ô tô chở hành khách, ô tô chở người (trừ xe buýt) khi thực hiện hành vi vi phạm chở quá số người quy định được phép chở của phương tiện sẽ bị phạt tiền từ 400.000 đồng đến 600.000 đồng trên mỗi người vượt quá quy định, với tổng mức phạt tiền tối đa không vượt quá 75.000.000 đồng.",NĐ 168/2024/NĐ-CP,synthesis
"2. Khi tới đường ngang không có người gác, chắn đường bộ, chuông, đèn tín hiệu, người tham gia giao thông đường bộ phải dừng lại về bên phải đường của mình, trước vạch dừng xe và quan sát hai phía, khi không có phương tiện giao thông đường sắt tới mới được đi qua.",Khi tới đường ngang không có người gác thì phải làm gì?,"Khi tới đường ngang không có người gác, người tham gia giao thông đường bộ phải dừng lại về bên phải đường của mình, trước vạch dừng xe và quan sát hai phía, khi không có phương tiện giao thông đường sắt tới mới được đi qua.",luat trật tự,direct
"Điều 62 Luật Trật tự, an toàn giao thông đường bộ không có giá trị sử dụng, cơ quan quản lý giấy phép lái xe cập nhật dữ liệu về hành vi vi phạm trên hệ thống thông tin giấy phép lái xe tại Cục Cảnh sát giao thông kể từ ngày phát hiện hành vi vi phạm; ngoài ra, người có hành vi vi phạm không được cấp giấy phép lái xe trong thời hạn 05 năm, kể từ ngày phát hiện hành vi vi phạm; sau thời hạn 05 năm, kể từ ngày phát hiện hành vi vi phạm nếu có nhu cầu cấp lại giấy phép lái xe phải học và sát hạch lại như trường hợp cấp giấy phép lái xe lần đầu.
CẤP, SỬ DỤNG GIẤY PHÉP LÁI XE QUỐC TẾ",Người có hành vi vi phạm bị cấm cấp giấy phép lái xe trong bao lâu?,"Người có hành vi vi phạm bị cấm cấp giấy phép lái xe trong thời hạn 05 năm, kể từ ngày phát hiện hành vi vi phạm.",TT 12/2024/TT-BGTVT,direct
